,ip.src,ip.dst,ip.proto,highest_layer,length,number,sniff_time,sniff_timestamp,tcp.srcport,tcp.dstport,tcp.flags,tcp.seq,tcp.ack,tls,dns.id,dns.flags.response,dns.qry.name,dns.resp.name,dns.qry.type,dns.qry.class,dns.count.queries,dns.count.answers,dns.count.authority
0,192.168.1.12,149.154.167.41,6,TLS,203,3,2023-03-30 05:58:24.547440,1680148704.547440328,60494,443,0x0018,1,1,"Layer TLS:
",,,,,,,,,
1,192.168.1.12,192.168.1.1,17,DNS,75,4,2023-03-30 05:58:24.563413,1680148704.563412619,,,,,,,0x8749,0,www.nytimes.com,,1,0x0001,1,0,0
2,192.168.1.12,192.168.1.1,17,DNS,75,5,2023-03-30 05:58:24.563521,1680148704.563520607,,,,,,,0xe7bc,0,www.nytimes.com,,28,0x0001,1,0,0
3,192.168.1.1,192.168.1.12,17,DNS,196,6,2023-03-30 05:58:24.568587,1680148704.568586948,,,,,,,0x8749,1,www.nytimes.com,www.nytimes.com,1,0x0001,1,4,0
	.0.. .... = contentCommitment: False
	..0. .... = keyEncipherment: False
	...0 .... = dataEncipherment: False
	.... 0... = keyAgreement: False
	.... .1.. = keyCertSign: True
	.... ..1. = cRLSign: True
	.... ...0 = encipherOnly: False
	0... .... = decipherOnly: False
	KeyPurposeIDs: 2 items
	KeyPurposeId: 1.3.6.1.5.5.7.3.2 (id-kp-clientAuth)
	KeyPurposeId: 1.3.6.1.5.5.7.3.1 (id-kp-serverAuth)
	KeyPurposeId: 1.3.6.1.5.5.7.3.2 (id-kp-clientAuth)
	CRLDistPointsSyntax: 1 item
	DistributionPoint
	distributionPoint: fullName (0)
	fullName: 1 item
	uniformResourceIdentifier: http://status.thawte.com
	uniformResourceIdentifier: http://cacerts.thawte.com/ThawteRSACA2018.crt
	uniformResourceIdentifier: http://ocsp.digicert.com
	uniformResourceIdentifier: http://crl3.digicert.com/DigiCertGlobalRootCA.crl
	CertificatePoliciesSyntax: 1 item
	PolicyInformation
	policyIdentifier: 2.5.29.32.0 (anyPolicy)
	policyQualifiers: 1 item
	PolicyQualifierInfo
	Id: 1.3.6.1.5.5.7.2.1 (id-qt-cps)
	DirectoryString: https://www.digicert.com/CPS
	AuthorityInfoAccessSyntax: 1 item
	AccessDescription
	AccessDescription
	accessMethod: 1.3.6.1.5.5.7.48.2 (id-ad-caIssuers)
	accessMethod: 1.3.6.1.5.5.7.48.1 (id-ad-ocsp)
	accessLocation: 6
	accessLocation: 6
	BasicConstraintsSyntax
	Signed Certificate Timestamp (Unknown Log)
	Signed Certificate Timestamp (Unknown Log)
	Serialized SCT Length: 119
	Serialized SCT Length: 118
	SCT Version: 0
	SCT Version: 0
	Log ID: 73d99e891b4c9678a0207d479de6b2c61cd0515e71192a8c6b80107ac17772b5
	Log ID: 48b0e36bdaa647340fe56a02fa9d30eb1c5201cb56dd2c81d9bbbfab39d88473
	Timestamp: Mar 22, 2023 14:39:10.231000000 UTC
	Timestamp: Mar 22, 2023 14:39:10.182000000 UTC
	Extensions length: 0
	Extensions length: 0
	Signature Algorithm: ecdsa_secp256r1_sha256 (0x0403)
	Signature Algorithm: ecdsa_secp256r1_sha256 (0x0403)
	Signature Hash Algorithm Hash: SHA256 (4)
	Signature Hash Algorithm Hash: SHA256 (4)
	Signature Hash Algorithm Signature: ECDSA (3)
	Signature Hash Algorithm Signature: ECDSA (3)
	Signature Length: 72
	Signature Length: 71
	Signature: 3046022100817003130e178616b5dc52991b5eb3bc83aae54abe78b16cf811bcdd168bcc…
	Signature: 3045022032c9d3caad09f33fef091a9dca9a9a546b0c81b646b1a5c61e102603e364a40c…
	algorithmIdentifier (sha256WithRSAEncryption)
	encrypted: 444d85e5dd1c828ce164d5a89022df761865ea65d23b25374a83da9987167cb1f50b3330…
",,,,,,,,,
12,192.168.1.12,151.101.241.164,6,TLS,159,26,2023-03-30 05:58:24.884436,1680148704.884436296,40320,443,0x0018,518,3693,"Layer TLS:
	TLSv1.2 Record Layer: Handshake Protocol: Client Key Exchange
	Content Type: Handshake (22)
	Version: TLS 1.2 (0x0303)
	Length: 37
	Handshake Protocol: Client Key Exchange
	Handshake Type: Client Key Exchange (16)
	Length: 33
	EC Diffie-Hellman Client Params
	Pubkey Length: 32
	Pubkey: 5b94b3dfd0fec79de2ef83de4f272ea2392512e6d4490c541ef0be885eab9078
	Change Cipher Spec Message
	TLSv1.2 Record Layer: Change Cipher Spec Protocol: Change Cipher Spec
	TLSv1.2 Record Layer: Handshake Protocol: Encrypted Handshake Message
	Content Type: Change Cipher Spec (20)
	Content Type: Handshake (22)
	Version: TLS 1.2 (0x0303)
	Version: TLS 1.2 (0x0303)
	Length: 1
	Length: 40
	Handshake Protocol: Encrypted Handshake Message
",,,,,,,,,
13,151.101.241.164,192.168.1.12,6,TLS,117,28,2023-03-30 05:58:24.888102,1680148704.888102049,443,40320,0x0018,3693,611,"Layer TLS:
	TLSv1.2 Record Layer: Change Cipher Spec Protocol: Change Cipher Spec
	Content Type: Change Cipher Spec (20)
	Version: TLS 1.2 (0x0303)
	Length: 1
	Change Cipher Spec Message
	Handshake Protocol: Encrypted Handshake Message
	TLSv1.2 Record Layer: Handshake Protocol: Encrypted Handshake Message
	Content Type: Handshake (22)
	Version: TLS 1.2 (0x0303)
	Length: 40
",,,,,,,,,
14,192.168.1.12,151.101.241.164,6,TLS,241,29,2023-03-30 05:58:24.890146,1680148704.890146495,40320,443,0x0018,611,3744,"Layer TLS:
	TLSv1.2 Record Layer: Application Data Protocol: http-over-tls
	Content Type: Application Data (23)
	Version: TLS 1.2 (0x0303)
	Length: 170
	Encrypted Application Data: 71935ee9f5b36ce27bce37391f890242bb9ea21d97cfcce54eb6e436ca17639ab8ec4162…
	Application Data Protocol: http-over-tls
",,,,,,,,,
15,151.101.241.164,192.168.1.12,6,TLS,1442,31,2023-03-30 05:58:24.991529,1680148704.991529325,443,40320,0x0010,3744,786,"Layer TLS:
",,,,,,,,,
16,151.101.241.164,192.168.1.12,6,TLS,1442,32,2023-03-30 05:58:24.991616,1680148704.991615743,443,40320,0x0018,5120,786,"Layer TLS:
	TLSv1.2 Record Layer: Application Data Protocol: http-over-tls
	Content Type: Application Data (23)
	Version: TLS 1.2 (0x0303)
	Length: 1395
	Encrypted Application Data: 0a4e004757b716c036aa8d364f9fc16e7cfa3352f02bfb71c7d917588b549148bc27fa91…
	Application Data Protocol: http-over-tls
",,,,,,,,,
17,151.101.241.164,192.168.1.12,6,TLS,1442,34,2023-03-30 05:58:24.991740,1680148704.991739942,443,40320,0x0010,6496,786,"Layer TLS:
	TLSv1.2 Record Layer: Application Data Protocol: http-over-tls
	Content Type: Application Data (23)
	Version: TLS 1.2 (0x0303)
	Length: 1395
	Encrypted Application Data: 0a4e004757b716c2d3bd55a5c9da2349d57cc9da065c40d9721a6d68ab6728f21dc68b51…
	Application Data Protocol: http-over-tls
",,,,,,,,,
18,151.101.241.164,192.168.1.12,6,TLS,1442,35,2023-03-30 05:58:24.992010,1680148704.992010406,443,40320,0x0018,7872,786,"Layer TLS:
	TLSv1.2 Record Layer: Application Data Protocol: http-over-tls
	Content Type: Application Data (23)
	Version: TLS 1.2 (0x0303)
	Length: 1395
	Encrypted Application Data: 0a4e004757b716c322f1f648e6c0e0d55d1a95bb13cdf66e69a97d2129268dab060c82dd…
	Application Data Protocol: http-over-tls
",,,,,,,,,
19,151.101.241.164,192.168.1.12,6,TLS,1442,36,2023-03-30 05:58:24.992102,1680148704.992101696,443,40320,0x0010,9248,786,"Layer TLS:
	TLSv1.2 Record Layer: Application Data Protocol: http-over-tls
	Content Type: Application Data (23)
	Version: TLS 1.2 (0x0303)
	Length: 1395
	Encrypted Application Data: 0a4e004757b716c4209559734c1ae25430e15975e09fc7656a456d41141c5decd9c73870…
	Application Data Protocol: http-over-tls
",,,,,,,,,
20,151.101.241.164,192.168.1.12,6,TLS,1442,37,2023-03-30 05:58:24.992271,1680148704.992270694,443,40320,0x0018,10624,786,"Layer TLS:
	TLSv1.2 Record Layer: Application Data Protocol: http-over-tls
	Content Type: Application Data (23)
	Version: TLS 1.2 (0x0303)
	Length: 1395
	Encrypted Application Data: 0a4e004757b716c5d5a8ab68578f006081c718896d65a41f381bdfd1469407259698412e…
	Application Data Protocol: http-over-tls
",,,,,,,,,
21,151.101.241.164,192.168.1.12,6,TLS,1442,39,2023-03-30 05:58:24.997457,1680148704.997456557,443,40320,0x0010,12000,786,"Layer TLS:
	TLSv1.2 Record Layer: Application Data Protocol: http-over-tls
	Content Type: Application Data (23)
	Version: TLS 1.2 (0x0303)
	Length: 1395
	Encrypted Application Data: 0a4e004757b716c6256ad638ea40f318c322bb18d2fb710bceac0791e66c3cc3ae2d5517…
	Application Data Protocol: http-over-tls
",,,,,,,,,
22,151.101.241.164,192.168.1.12,6,TLS,1442,40,2023-03-30 05:58:24.997584,1680148704.997583754,443,40320,0x0018,13376,786,"Layer TLS:
	TLSv1.2 Record Layer: Application Data Protocol: http-over-tls
	Content Type: Application Data (23)
	Version: TLS 1.2 (0x0303)
	Length: 1395
	Encrypted Application Data: 0a4e004757b716c7f10d2ab53cd4d5a0a1706da44a426b492233e056c324661a3f654aa2…
	Application Data Protocol: http-over-tls
",,,,,,,,,
23,151.101.241.164,192.168.1.12,6,TLS,1442,42,2023-03-30 05:58:25.003622,1680148705.003621460,443,40320,0x0010,14752,786,"Layer TLS:
	TLSv1.2 Record Layer: Application Data Protocol: http-over-tls
	Content Type: Application Data (23)
	Version: TLS 1.2 (0x0303)
	Length: 1395
	Encrypted Application Data: 0a4e004757b716c870d09718918006ec1d9a31566c90cffef1e1c7057345c0c3032b4d60…
	Application Data Protocol: http-over-tls
",,,,,,,,,
24,151.101.241.164,192.168.1.12,6,TLS,1442,43,2023-03-30 05:58:25.003665,1680148705.003665216,443,40320,0x0018,16128,786,"Layer TLS:
	TLSv1.2 Record Layer: Application Data Protocol: http-over-tls
	Content Type: Application Data (23)
	Version: TLS 1.2 (0x0303)
	Length: 1395
	Encrypted Application Data: 0a4e004757b716c993f6fb5fef953163bc52efb91de395442874b9401c4a21f3e0454737…
	Application Data Protocol: http-over-tls
",,,,,,,,,
25,151.101.241.164,192.168.1.12,6,TLS,1442,45,2023-03-30 05:58:25.009706,1680148705.009705618,443,40320,0x0010,17504,786,"Layer TLS:
	TLSv1.2 Record Layer: Application Data Protocol: http-over-tls
	Content Type: Application Data (23)
	Version: TLS 1.2 (0x0303)
	Length: 1395
	Encrypted Application Data: 0a4e004757b716ca1bff7a38880658cc92e4d6083eb425763fa1681da59b664c6d4c6dc9…
	Application Data Protocol: http-over-tls
",,,,,,,,,
26,151.101.241.164,192.168.1.12,6,TLS,1442,46,2023-03-30 05:58:25.009799,1680148705.009799514,443,40320,0x0018,18880,786,"Layer TLS:
	TLSv1.2 Record Layer: Application Data Protocol: http-over-tls
	Content Type: Application Data (23)
	Version: TLS 1.2 (0x0303)
	Length: 1395
	Encrypted Application Data: 0a4e004757b716cb229c8bfa709debeb676acd40d7b4f6d8c23d2585aed6cdb804453900…
	Application Data Protocol: http-over-tls
",,,,,,,,,
27,151.101.241.164,192.168.1.12,6,TLS,1442,48,2023-03-30 05:58:25.014260,1680148705.014259722,443,40320,0x0010,20256,786,"Layer TLS:
	TLSv1.2 Record Layer: Application Data Protocol: http-over-tls
	Content Type: Application Data (23)
	Version: TLS 1.2 (0x0303)
	Length: 605
	Encrypted Application Data: 0a4e004757b716cc17770b1ddda24c766cafa336644892cfe35391f38c3d018923cda259…
	Application Data Protocol: http-over-tls
",,,,,,,,,
28,151.101.241.164,192.168.1.12,6,TLS,1442,66,2023-03-30 05:58:25.032945,1680148705.032945218,443,40320,0x0010,36768,786,"Layer TLS:
	TLSv1.2 Record Layer: Application Data Protocol: http-over-tls
	Content Type: Application Data (23)
	Version: TLS 1.2 (0x0303)
	Length: 16408
	Encrypted Application Data: 0a4e004757b716cdddcbfd905b65325e128637d7490509347de22145d6612109233b4f88…
	Application Data Protocol: http-over-tls
",,,,,,,,,
29,151.101.241.164,192.168.1.12,6,TLS,1442,84,2023-03-30 05:58:25.042420,1680148705.042419765,443,40320,0x0018,53280,786,"Layer TLS:
	TLSv1.2 Record Layer: Application Data Protocol: http-over-tls
	Content Type: Application Data (23)
	Version: TLS 1.2 (0x0303)
	Length: 16408
	Encrypted Application Data: 0a4e004757b716ce7aef4e4483e6d353a5dd5f666de0c92fd28b12da3fc04c7550ed6436…
	Application Data Protocol: http-over-tls
",,,,,,,,,
30,151.101.241.164,192.168.1.12,6,TLS,1442,99,2023-03-30 05:58:25.047675,1680148705.047675061,443,40320,0x0018,68416,786,"Layer TLS:
	TLSv1.2 Record Layer: Application Data Protocol: http-over-tls
	Content Type: Application Data (23)
	Version: TLS 1.2 (0x0303)
	Length: 16408
	Encrypted Application Data: 0a4e004757b716cfc6d7de83b51afea64fca742660b667311520fed9cd092471a9880f5c…
	Application Data Protocol: http-over-tls
",,,,,,,,,
31,151.101.241.164,192.168.1.12,6,TLS,1442,117,2023-03-30 05:58:25.052095,1680148705.052095325,443,40320,0x0010,84928,786,"Layer TLS:
	TLSv1.2 Record Layer: Application Data Protocol: http-over-tls
	Content Type: Application Data (23)
	Version: TLS 1.2 (0x0303)
	Length: 16408
	Encrypted Application Data: 0a4e004757b716d03e44c9a97a3865f92504b0aaf40b84a18db4656381ca17a667353b3f…
	Application Data Protocol: http-over-tls
",,,,,,,,,
32,151.101.241.164,192.168.1.12,6,TLS,1442,135,2023-03-30 05:58:25.055869,1680148705.055869007,443,40320,0x0010,101440,786,"Layer TLS:
	TLSv1.2 Record Layer: Application Data Protocol: http-over-tls
	Content Type: Application Data (23)
	Version: TLS 1.2 (0x0303)
	Length: 16408
	Encrypted Application Data: 0a4e004757b716d16f2c97f61069c070f18b3bc4d580c41925dac2b02f0813029916555b…
	Application Data Protocol: http-over-tls
",,,,,,,,,
33,151.101.241.164,192.168.1.12,6,TLS,1442,151,2023-03-30 05:58:25.057932,1680148705.057932463,443,40320,0x0018,117952,786,"Layer TLS:
	TLSv1.2 Record Layer: Application Data Protocol: http-over-tls
	Content Type: Application Data (23)
	Version: TLS 1.2 (0x0303)
	Length: 16408
	Encrypted Application Data: 0a4e004757b716d225110792f4753bcd71917a374d60db1c0a47dc91bd59b0fe9eb29fe6…
	Application Data Protocol: http-over-tls
",,,,,,,,,
34,151.101.241.164,192.168.1.12,6,TLS,1442,169,2023-03-30 05:58:25.059609,1680148705.059608634,443,40320,0x0010,134464,786,"Layer TLS:
	TLSv1.2 Record Layer: Application Data Protocol: http-over-tls
	Content Type: Application Data (23)
	Version: TLS 1.2 (0x0303)
	Length: 16408
	Encrypted Application Data: 0a4e004757b716d349ebb16ecb04fa17d75bbb4f654ed9229c2af47ca573d677788bbcc8…
	Application Data Protocol: http-over-tls
",,,,,,,,,
35,151.101.241.164,192.168.1.12,6,TLS,1442,187,2023-03-30 05:58:25.061338,1680148705.061337985,443,40320,0x0010,150976,786,"Layer TLS:
	TLSv1.2 Record Layer: Application Data Protocol: http-over-tls
	Content Type: Application Data (23)
	Version: TLS 1.2 (0x0303)
	Length: 16408
	Encrypted Application Data: 0a4e004757b716d4413ddef98e4a57fe7045c0b3a63d902718c62df3cbb72aebc6a32581…
	Application Data Protocol: http-over-tls
",,,,,,,,,
36,151.101.241.164,192.168.1.12,6,TLS,1442,198,2023-03-30 05:58:25.061539,1680148705.061538581,443,40320,0x0010,167488,786,"Layer TLS:
	TLSv1.2 Record Layer: Application Data Protocol: http-over-tls
	Content Type: Application Data (23)
	Version: TLS 1.2 (0x0303)
	Length: 16408
	Encrypted Application Data: 0a4e004757b716d51be83a6e0568c1f9d81861631d5e6a542396896cef4828c3cf3292f3…
	Application Data Protocol: http-over-tls
",,,,,,,,,
37,151.101.241.164,192.168.1.12,6,TLS,2818,207,2023-03-30 05:58:25.062907,1680148705.062906684,443,40320,0x0018,182624,786,"Layer TLS:
	TLSv1.2 Record Layer: Application Data Protocol: http-over-tls
	Content Type: Application Data (23)
	Version: TLS 1.2 (0x0303)
	Length: 16408
	Encrypted Application Data: 0a4e004757b716d6e9d10f26de29d274b702c6db8614f0bda2312f0d8b42c5f97f98fb70…
	Application Data Protocol: http-over-tls
",,,,,,,,,
38,151.101.241.164,192.168.1.12,6,TLS,1442,213,2023-03-30 05:58:25.064276,1680148705.064276156,443,40320,0x0010,200512,786,"Layer TLS:
	TLSv1.2 Record Layer: Application Data Protocol: http-over-tls
	Content Type: Application Data (23)
	Version: TLS 1.2 (0x0303)
	Length: 16408
	Encrypted Application Data: 0a4e004757b716d7f783492a594b481b2ac22b53bf1a70ccc85ee7955957ba53aa8c39e7…
	Application Data Protocol: http-over-tls
",,,,,,,,,
39,151.101.241.164,192.168.1.12,6,TLS,1442,220,2023-03-30 05:58:25.064741,1680148705.064740690,443,40320,0x0018,217024,786,"Layer TLS:
	TLSv1.2 Record Layer: Application Data Protocol: http-over-tls
	Content Type: Application Data (23)
	Version: TLS 1.2 (0x0303)
	Length: 16408
	Encrypted Application Data: 0a4e004757b716d84604902369823f88fe3ff4507e221005ba6e2a17017d428d2eefed47…
	Application Data Protocol: http-over-tls
",,,,,,,,,
40,151.101.241.164,192.168.1.12,6,TLS,5570,232,2023-03-30 05:58:25.067173,1680148705.067172962,443,40320,0x0010,233536,786,"Layer TLS:
	TLSv1.2 Record Layer: Application Data Protocol: http-over-tls
	Content Type: Application Data (23)
	Version: TLS 1.2 (0x0303)
	Length: 16408
	Encrypted Application Data: 0a4e004757b716d9ba621e803ba40767e7c682dcada513823b60bce985b40c56d05e3dcd…
	Application Data Protocol: http-over-tls
",,,,,,,,,
41,151.101.241.164,192.168.1.12,6,TLS,4194,244,2023-03-30 05:58:25.067783,1680148705.067782826,443,40320,0x0010,250048,786,"Layer TLS:
	TLSv1.2 Record Layer: Application Data Protocol: http-over-tls
	Content Type: Application Data (23)
	Version: TLS 1.2 (0x0303)
	Length: 16408
	Encrypted Application Data: 0a4e004757b716daf9265b00f6d82c8e7af5c8523f3478a4d6c51ba09199d0a7066d1ff0…
	Application Data Protocol: http-over-tls
",,,,,,,,,
42,151.101.241.164,192.168.1.12,6,TLS,4194,256,2023-03-30 05:58:25.069899,1680148705.069898591,443,40320,0x0010,266560,786,"Layer TLS:
	TLSv1.2 Record Layer: Application Data Protocol: http-over-tls
	Content Type: Application Data (23)
	Version: TLS 1.2 (0x0303)
	Length: 16408
	Encrypted Application Data: 0a4e004757b716db7e6e5f28b3db2280566402c6f4444dbd6fd241b9378834bc65119c8a…
	Application Data Protocol: http-over-tls
",,,,,,,,,
43,151.101.241.164,192.168.1.12,6,TLS,1442,268,2023-03-30 05:58:25.070081,1680148705.070080738,443,40320,0x0018,283072,786,"Layer TLS:
	TLSv1.2 Record Layer: Application Data Protocol: http-over-tls
	Content Type: Application Data (23)
	Version: TLS 1.2 (0x0303)
	Length: 16408
	Encrypted Application Data: 0a4e004757b716dce8d004cd5ec85a2718dc2574636d080fd4b64bc0e510e307b3fcc598…
	Application Data Protocol: http-over-tls
",,,,,,,,,
44,151.101.241.164,192.168.1.12,6,TLS,4194,278,2023-03-30 05:58:25.070621,1680148705.070620512,443,40320,0x0010,295456,786,"Layer TLS:
	TLSv1.2 Record Layer: Application Data Protocol: http-over-tls
	Content Type: Application Data (23)
	Version: TLS 1.2 (0x0303)
	Length: 16408
	Encrypted Application Data: 0a4e004757b716ddc441fe0d5bf56f2b08b8dc3cebbf00ef050ab15fc85418ca860d9d6e…
	Application Data Protocol: http-over-tls
",,,,,,,,,
45,151.101.241.164,192.168.1.12,6,TLS,462,285,2023-03-30 05:58:25.071522,1680148705.071521917,443,40320,0x0019,305088,786,"Layer TLS:
	TLSv1.2 Record Layer: Application Data Protocol: http-over-tls
	Content Type: Application Data (23)
	Version: TLS 1.2 (0x0303)
	Length: 5922
	Encrypted Application Data: 0a4e004757b716deb9610476657282cabb188b85ae83ca01e6bba999fddff0f5c5ad40be…
	Application Data Protocol: http-over-tls
",,,,,,,,,
46,192.168.1.12,192.168.1.1,17,DNS,82,288,2023-03-30 05:58:25.077024,1680148705.077023547,,,,,,,0x22bf,0,nytimes.map.fastly.net,,28,0x0001,1,0,0
47,192.168.1.1,192.168.1.12,17,DNS,82,289,2023-03-30 05:58:25.077679,1680148705.077679249,,,,,,,0x22bf,1,nytimes.map.fastly.net,,28,0x0001,1,0,0
48,192.168.1.12,151.101.241.164,6,TLS,583,294,2023-03-30 05:58:25.178675,1680148705.178674613,40324,443,0x0018,1,1,"Layer TLS:
	TLSv1 Record Layer: Handshake Protocol: Client Hello
	Content Type: Handshake (22)
	Version: TLS 1.0 (0x0301)
	Length: 512
	Handshake Protocol: Client Hello
	Handshake Type: Client Hello (1)
	Length: 508
	Version: TLS 1.2 (0x0303)
	Random: 5123626eb379d13599b12aad8a73ff0df54dc9dde59475d65d144c5050177a55
	GMT Unix Time: Feb 19, 2013 12:30:54.000000000 CET
	Random Bytes: b379d13599b12aad8a73ff0df54dc9dde59475d65d144c5050177a55
	Session ID Length: 32
	Session ID: 5698249f17f1743ed62d0d9c31612eff60ad656f5026bfb2c5e0f78367b40bc3
	Cipher Suites Length: 86
	Cipher Suites (43 suites)
	Cipher Suite: TLS_AES_256_GCM_SHA384 (0x1302)
	Compression Methods Length: 1
	Compression Methods (1 method)
	Compression Method: null (0)
	Extensions Length: 349
	Extension: server_name (len=20)
	Type: server_name (0)
	Length: 20
	Server Name list length: 18
	Server Name Type: host_name (0)
	Server Name length: 15
	Server Name: www.nytimes.com
	EC point formats Length: 3
	Elliptic curves point formats (3)
	EC point format: uncompressed (0)
	Supported Groups List Length: 20
	Supported Groups (10 groups)
	Supported Group: x25519 (0x001d)
	ALPN Extension Length: 9
	ALPN Protocol
	ALPN string length: 8
	ALPN Next Protocol: http/1.1
	Signature Hash Algorithms Length: 40
	Signature Hash Algorithms (20 algorithms)
	Signature Algorithm: ecdsa_secp256r1_sha256 (0x0403)
	Signature Hash Algorithm Hash: SHA256 (4)
	Signature Hash Algorithm Signature: ECDSA (3)
	Supported Versions length: 4
	Supported Version: TLS 1.3 (0x0304)
	PSK Key Exchange Modes Length: 1
	PSK Key Exchange Mode: PSK with (EC)DHE key establishment (psk_dhe_ke) (1)
	Client Key Share Length: 36
	Group: x25519 (29)
	Key Exchange Length: 32
	Key Exchange: 6a2bf2e0b3b66b7196bfe305a63a88826019381d498155bc4edc75c51fd6d31d
	Padding Data: 000000000000000000000000000000000000000000000000000000000000000000000000…
	JA3 Fullstring [truncated]: 771,4866-4867-4865-49196-49200-49195-49199-52393-52392-159-158-52394-49327-49325-49326-49324-49188-49192-49187-49191-49162-49172-49161-49171-49315-49311-49314-49310-107-103-57-51-157-156-49313-49309-49312-49308
	JA3: 07ff1e545ef8ab3fcf8a4dc9272221c2
	Cipher Suite: TLS_CHACHA20_POLY1305_SHA256 (0x1303)
	Cipher Suite: TLS_AES_128_GCM_SHA256 (0x1301)
	Cipher Suite: TLS_ECDHE_ECDSA_WITH_AES_256_GCM_SHA384 (0xc02c)
	Cipher Suite: TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384 (0xc030)
	Cipher Suite: TLS_ECDHE_ECDSA_WITH_AES_128_GCM_SHA256 (0xc02b)
	Cipher Suite: TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256 (0xc02f)
	Cipher Suite: TLS_ECDHE_ECDSA_WITH_CHACHA20_POLY1305_SHA256 (0xcca9)
	Cipher Suite: TLS_ECDHE_RSA_WITH_CHACHA20_POLY1305_SHA256 (0xcca8)
	Cipher Suite: TLS_DHE_RSA_WITH_AES_256_GCM_SHA384 (0x009f)
	Cipher Suite: TLS_DHE_RSA_WITH_AES_128_GCM_SHA256 (0x009e)
	Cipher Suite: TLS_DHE_RSA_WITH_CHACHA20_POLY1305_SHA256 (0xccaa)
	Cipher Suite: TLS_ECDHE_ECDSA_WITH_AES_256_CCM_8 (0xc0af)
	Cipher Suite: TLS_ECDHE_ECDSA_WITH_AES_256_CCM (0xc0ad)
	Cipher Suite: TLS_ECDHE_ECDSA_WITH_AES_128_CCM_8 (0xc0ae)
	Cipher Suite: TLS_ECDHE_ECDSA_WITH_AES_128_CCM (0xc0ac)
	Cipher Suite: TLS_ECDHE_ECDSA_WITH_AES_256_CBC_SHA384 (0xc024)
	Cipher Suite: TLS_ECDHE_RSA_WITH_AES_256_CBC_SHA384 (0xc028)
	Cipher Suite: TLS_ECDHE_ECDSA_WITH_AES_128_CBC_SHA256 (0xc023)
	Cipher Suite: TLS_ECDHE_RSA_WITH_AES_128_CBC_SHA256 (0xc027)
	Cipher Suite: TLS_ECDHE_ECDSA_WITH_AES_256_CBC_SHA (0xc00a)
	Cipher Suite: TLS_ECDHE_RSA_WITH_AES_256_CBC_SHA (0xc014)
	Cipher Suite: TLS_ECDHE_ECDSA_WITH_AES_128_CBC_SHA (0xc009)
	Cipher Suite: TLS_ECDHE_RSA_WITH_AES_128_CBC_SHA (0xc013)
	Cipher Suite: TLS_DHE_RSA_WITH_AES_256_CCM_8 (0xc0a3)
	Cipher Suite: TLS_DHE_RSA_WITH_AES_256_CCM (0xc09f)
	Cipher Suite: TLS_DHE_RSA_WITH_AES_128_CCM_8 (0xc0a2)
	Cipher Suite: TLS_DHE_RSA_WITH_AES_128_CCM (0xc09e)
	Cipher Suite: TLS_DHE_RSA_WITH_AES_256_CBC_SHA256 (0x006b)
	Cipher Suite: TLS_DHE_RSA_WITH_AES_128_CBC_SHA256 (0x0067)
	Cipher Suite: TLS_DHE_RSA_WITH_AES_256_CBC_SHA (0x0039)
	Cipher Suite: TLS_DHE_RSA_WITH_AES_128_CBC_SHA (0x0033)
	Cipher Suite: TLS_RSA_WITH_AES_256_GCM_SHA384 (0x009d)
	Cipher Suite: TLS_RSA_WITH_AES_128_GCM_SHA256 (0x009c)
	Cipher Suite: TLS_RSA_WITH_AES_256_CCM_8 (0xc0a1)
	Cipher Suite: TLS_RSA_WITH_AES_256_CCM (0xc09d)
	Cipher Suite: TLS_RSA_WITH_AES_128_CCM_8 (0xc0a0)
	Cipher Suite: TLS_RSA_WITH_AES_128_CCM (0xc09c)
	Cipher Suite: TLS_RSA_WITH_AES_256_CBC_SHA256 (0x003d)
	Cipher Suite: TLS_RSA_WITH_AES_128_CBC_SHA256 (0x003c)
	Cipher Suite: TLS_RSA_WITH_AES_256_CBC_SHA (0x0035)
	Cipher Suite: TLS_RSA_WITH_AES_128_CBC_SHA (0x002f)
	Cipher Suite: TLS_EMPTY_RENEGOTIATION_INFO_SCSV (0x00ff)
	Server Name Indication extension
	Extension: ec_point_formats (len=4)
	Extension: supported_groups (len=22)
	Extension: application_layer_protocol_negotiation (len=11)
	Extension: encrypt_then_mac (len=0)
	Extension: extended_master_secret (len=0)
	Extension: post_handshake_auth (len=0)
	Extension: signature_algorithms (len=42)
	Extension: supported_versions (len=5)
	Extension: psk_key_exchange_modes (len=2)
	Extension: key_share (len=38)
	Key Share extension
	Key Share Entry: Group: x25519, Key Exchange length: 32
	Extension: padding (len=157)
	Type: ec_point_formats (11)
	Type: supported_groups (10)
	Type: application_layer_protocol_negotiation (16)
	Type: encrypt_then_mac (22)
	Type: extended_master_secret (23)
	Type: post_handshake_auth (49)
	Type: signature_algorithms (13)
	Type: supported_versions (43)
	Type: psk_key_exchange_modes (45)
	Type: key_share (51)
	Type: padding (21)
	Length: 4
	Length: 22
	Length: 11
	Length: 0
	Length: 0
	Length: 0
	Length: 42
	Length: 5
	Length: 2
	Length: 38
	Length: 157
	EC point format: ansiX962_compressed_prime (1)
	EC point format: ansiX962_compressed_char2 (2)
